,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,service,wait,table,time,staff,bartender,hour,food,chicken,burger,cheap,affordable,expensive,drink,beer,cocktail,place,music,quiet,service_rating,food_rating,drink_rating,place_rating,overall_rating,service_rating_total,food_rating_total,drink_rating_total,place_rating_total,overall_rating_total
273,8RG6_egQd3dmtxbFzS02Ew,Sushi Japon & Hibachi Grill,6801 N I H 35,Austin,TX,78752,30.328855,-97.704869,3.5,277,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOBCorkage': ""'no'"", 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'ByAppointmentOnly': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'CoatCheck': 'False', 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'Smoking': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Chinese, Nightlife, Restaurants, Steakhouses, Sushi Bars, Japanese, Teppanyaki, Cocktail Bars, Bars","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '13:0-22:0'}",,wait,table,,,,,,,,cheap,,,drink,,,,,,3.6842105263157894,3.6186440677966103,2.9166666666666665,3.752212389380531,3.6933797909407664,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
274,gGelVRfGdtsczxwbspGPxg,Bucket Shop Cafe,"3475 Lenox Rd NE, Ste 220",Atlanta,GA,30326,33.849361,-84.36085200000002,3.5,247,1,"{'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'BikeParking': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BYOBCorkage': ""'no'"", 'Caters': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'NoiseLevel': ""u'average'"", 'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'DriveThru': 'False', 'BusinessAcceptsBitcoin': 'False', 'GoodForDancing': 'False'}","Restaurants, Burgers, American (New), Nightlife, Bars, Cafes, Cocktail Bars, Mexican","{'Monday': '11:0-3:0', 'Tuesday': '11:0-3:0', 'Wednesday': '11:0-3:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '11:0-0:0'}",service,wait,table,time,,,,food,chicken,,cheap,affordable,,drink,beer,,place,,,3.4878048780487805,3.564625850340136,3.1555555555555554,3.1634615384615383,3.4382470119521913,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
275,l184Y1d3oAa5_Al4YIaRjQ,Anh and Chi,3388 Main Street,Vancouver,BC,V5V 3M7,49.255031442299995,-123.1008822022,4.0,471,1,"{'NoiseLevel': ""u'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'Caters': 'False', 'OutdoorSeating': 'True', 'WiFi': ""'no'"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Smoking': ""u'no'"", 'RestaurantsReservations': 'False', 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'Music': ""{'dj': False}"", 'RestaurantsTakeOut': 'True', 'CoatCheck': 'False', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'ByAppointmentOnly': 'False', 'HasTV': 'False'}","Specialty Food, Cocktail Bars, Nightlife, Food, Bars, Vietnamese, Restaurants, Ethnic Food, Gluten-Free","{'Monday': '0:0-0:0', 'Tuesday': '17:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",,,,,,,hour,,,,,,,,,,,,,3.7185929648241207,3.8636363636363638,3.7916666666666665,3.949074074074074,3.83195020746888,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
276,0TmdV1bcTG6XBwZ_Scru7A,Bottle Rocket Fine Food and Beverage,180 Walker St SW,Atlanta,GA,30313,33.74980120000001,-84.40097390000003,4.0,181,1,"{'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'HappyHour': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'Smoking': ""u'no'"", 'Caters': 'True', 'RestaurantsReservations': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'CoatCheck': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'ByAppointmentOnly': 'False', 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': None}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Japanese, Sushi Bars, Bars, Cocktail Bars, Asian Fusion, American (New), Nightlife, Restaurants","{'Tuesday': '17:0-22:30', 'Wednesday': '17:0-22:30', 'Thursday': '17:0-22:30', 'Friday': '17:0-22:30', 'Saturday': '17:0-22:30'}",,,,,,,,,,,,,,,,,,,,4.078431372549019,3.8970588235294117,4.2105263157894735,4.148148148148148,4.070652173913044,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
277,4-Tp4hstdC5XVvO4otGkuA,Wink & Nod,3 Appleton St,Boston,MA,02116,42.3466991631,-71.0694792474,4.0,450,1,"{'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'HappyHour': 'False', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'GoodForDancing': 'False', 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""'dressy'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTableService': 'True', 'HasTV': 'False', 'Smoking': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'BYOB': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None'}","Restaurants, Bars, American (New), Cocktail Bars, Nightlife, Tapas/Small Plates",{'Monday': '0:0-0:0'},,,,,staff,,hour,,,,,,,,,cocktail,,,,3.7246376811594204,3.9069767441860463,3.647482014388489,3.805263157894737,3.8481561822125814,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
278,rVuC98hyTNLaxtr5Y8rH9A,Elisa,1109 Hamilton Street,Vancouver,BC,V6B 5P6,49.2759433,-123.1216372,4.5,118,1,"{'NoiseLevel': ""u'loud'"", 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsPriceRange2': '3', 'HasTV': 'False', 'BikeParking': 'True', 'Corkage': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'False', 'OutdoorSeating': 'True'}","Restaurants, Steakhouses, Bars, Food, Nightlife, Cocktail Bars, Seafood, Food Delivery Services","{'Monday': '0:0-0:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}",,,,,,,,,,,,,,,,,,,,4.4655172413793105,4.607142857142857,4.25,4.368421052631579,4.289256198347108,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
279,JlNubuRovC-QIgRMdKk44Q,Drinks Lounge,2001 E Cesar Chavez St,Austin,TX,78702,30.256410100000004,-97.723271,4.0,118,1,"{'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'HasTV': 'True', 'GoodForDancing': 'True', 'CoatCheck': 'False', 'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'HappyHour': 'True', 'OutdoorSeating': 'True', 'Smoking': ""u'outdoor'"", 'NoiseLevel': ""'average'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'Music': 'None', 'RestaurantsDelivery': 'True'}","American (New), Restaurants, Cocktail Bars, Bars, Vegan, Lounges, Pubs, Nightlife, Dive Bars","{'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '17:0-0:0'}",,,,,,bartender,,,,,,,,,,,,,,3.1538461538461537,4.258064516129032,4.0,3.7254901960784315,3.83739837398374,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
280,ClKtrr9LUlmg0rKvMGEOZA,Radio Room,1101 NE Alberta St,Portland,OR,97211,45.559299,-122.654318,3.5,655,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForDancing': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'HasTV': 'True', 'GoodForKids': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsDelivery': 'True'}","American (New), Bars, Nightlife, Breakfast & Brunch, Lounges, Cocktail Bars, Restaurants","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-23:0'}",service,wait,table,time,staff,,,food,,burger,,,,,beer,,place,,,3.4816176470588234,3.516883116883117,3.5757575757575757,3.5876623376623376,3.6386913229018494,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
281,sA2gVTJOBH7Qk32p48ENdQ,Saltie Girl,281 Dartmouth St,Boston,MA,02116,42.3511906,-71.0777142,4.5,1118,1,"{'CoatCheck': 'False', 'Smoking': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HappyHour': 'False', 'DogsAllowed': 'False', 'HasTV': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'WiFi': ""'no'"", 'NoiseLevel': ""u'average'"", 'GoodForDancing': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'RestaurantsReservations': 'True'}","Nightlife, Seafood, Restaurants, Wine Bars, Bars, Cocktail Bars","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",,,,,,,,,,,,,,,,,,,,4.327868852459017,4.253191489361702,4.3619047619047615,4.3521444695259595,4.377541998231654,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
282,cZmnKz8AnTVoDLTGbpK_yQ,Bully Boy,828 Ralph McGill Blvd,Atlanta,GA,30306,33.7681665,-84.3605306,4.0,105,1,"{'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'False', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForDancing': 'False', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'False', 'DogsAllowed': 'False', 'CoatCheck': 'False', 'ByAppointmentOnly': 'False'}","Nightlife, Food, Cocktail Bars, Bars, Seafood, Restaurants, Beer, Wine & Spirits, Chicken Wings","{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-21:0'}",,,,,,,,,,,,,,,,,,,,3.742857142857143,4.11864406779661,4.0588235294117645,4.0,4.074766355140187,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
283,0udgF4hOWAoQkAQc79BnNA,Fuji At WoC,1420 Hancock St,Quincy,MA,02169,42.249308154,-71.0023842752,4.5,502,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsTableService': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'GoodForKids': 'True', 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'False', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True'}","Japanese, Restaurants, Asian Fusion, Nightlife, Sushi Bars, Bars, Cocktail Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '13:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,,,,,,,,,,,,,,,,,,,4.516304347826087,4.4,4.076923076923077,4.454545454545454,4.433712121212121,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
284,VjjkL4WylYqM1VAPOYlJ_Q,California Pizza Kitchen at South Shore Mall,"250 Granite St, South Shore Plaza",Braintree,MA,02184,42.221812,-71.02299000000002,3.0,126,1,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'CoatCheck': 'False', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsReservations': 'True', 'HappyHour': 'False', 'GoodForDancing': 'False', 'Smoking': ""u'no'"", 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Cocktail Bars, Specialty Food, Salad, American (New), Food, Pizza, Restaurants, American (Traditional), Bars, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",service,wait,table,time,staff,,,food,chicken,,,,expensive,drink,,,place,,,2.64,2.7945205479452055,2.5,2.8085106382978724,2.924812030075188,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
285,6Gxs1T1lJJ1PlMWZIcEw_g,Oakmont Food,1106 W 38th St,Austin,TX,78705,30.306147,-97.744355,4.5,56,1,"{'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BikeParking': 'True', 'DogsAllowed': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Smoking': ""u'no'"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'CoatCheck': 'False', 'HappyHour': 'True', 'BYOB': 'False', 'Alcohol': ""u'full_bar'"", 'Corkage': 'False'}","Coffee & Tea, American (Traditional), American (New), Food, Desserts, Restaurants, Bars, Cocktail Bars, Nightlife, Breakfast & Brunch","{'Monday': '7:0-14:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",,,,,,,,,,,,,,,,,,,,4.238095238095238,4.243243243243243,3.6,4.296296296296297,4.372881355932203,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
286,3K13iIrTbHmV-qpvz8C7Ew,Strip By Strega,64 Arlington St,Boston,MA,02116,42.351061,-71.070099,3.5,320,1,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'HappyHour': 'False', 'Alcohol': ""u'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '4', 'Smoking': ""u'no'"", 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'CoatCheck': 'True', 'WiFi': ""u'no'"", 'Caters': 'False', 'GoodForDancing': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True'}","Nightlife, Restaurants, American (Traditional), Steakhouses, Cocktail Bars, Bars","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0', 'Sunday': '16:0-2:0'}",,,,,,,,,,,,,,,,cocktail,,,,3.770186335403727,3.7803468208092488,3.641025641025641,3.75,3.7408536585365852,3.8215899344821795,3.853123271224944,3.7144995136065453,3.9000095631245917,3.924666415057586
